experiment_name,fold,best_val_acc,train_losses,val_losses,test_acc
exp4_1_dropout,1,81.875,"[2.2022791147232055, 1.9382809758186341, 1.6788190841674804, 1.4966325759887695, 1.3090359807014464, 1.117949616909027, 0.9808911859989167, 0.7574727296829223, 0.6037497669458389, 0.4811927378177643, 0.41010941863059996, 0.32694193720817566, 0.2574686497449875, 0.20031953006982803, 0.16268730536103249, 0.13453380353748798, 0.1172931257635355, 0.07428131923079491, 0.08526894710958004, 0.08632365018129348, 0.07162990383803844, 0.06099291183054447, 0.05189740415662527, 0.06282288543879985, 0.034724477864801886, 0.053878951352089643, 0.054407980479300025, 0.030616460368037224, 0.03150101527571678]","[2.0450854698816934, 1.792214035987854, 1.5716556310653687, 1.4225060145060222, 1.2584957281748455, 1.1523951490720112, 1.009191870689392, 0.9236557682355245, 0.819798489411672, 0.7886458436648051, 0.746440609296163, 0.7115229566891988, 0.7146636446317037, 0.7196854948997498, 0.7411023577054342, 0.7061485846837362, 0.7555485963821411, 0.7279984354972839, 0.7941792209943136, 0.7357239921887716, 0.7456415494283041, 0.6873530149459839, 0.767842968304952, 0.8462238510449728, 0.9312134782473246, 0.9079750974973043, 0.8665114641189575, 0.8239121635754904, 0.8653194308280945]",77.5
exp4_1_dropout,2,81.875,"[2.219342851638794, 1.93915194272995, 1.6834268808364867, 1.392946231365204, 1.1296792149543762, 0.9619444310665131, 0.8561018109321594, 0.7330303311347961, 0.581853699684143, 0.4898131489753723, 0.42400898933410647, 0.3125268444418907, 0.24890141636133195, 0.19255907759070395, 0.169902241230011, 0.15308836475014687, 0.14006645902991294, 0.10723533406853676, 0.10079100765287877, 0.08468092605471611, 0.07168280109763145, 0.06483681462705135, 0.07009246870875359, 0.04564512651413679, 0.051862014830112456, 0.05282779019325971, 0.0350637735798955, 0.04508598912507296, 0.031704836059361696]","[2.0119107166926065, 1.712641755739848, 1.4380353689193726, 1.2062664031982422, 1.0377938151359558, 0.9242631395657858, 0.8605706691741943, 0.8422551353772482, 0.7821320494016012, 0.7259461085001627, 0.761639932791392, 0.7509812712669373, 0.7882854342460632, 0.8064853946367899, 0.8643288215001425, 0.8190809488296509, 0.8417248527208964, 0.9155899286270142, 0.8680945038795471, 0.907373050848643, 0.9581740895907084, 0.9703799883524576, 1.0015966693560283, 1.0209794243176777, 1.0241924325625102, 1.0454840064048767, 1.0829614003499348, 1.0583590666453044, 1.1130740642547607]",78.5
exp4_1_dropout,3,85.0,"[2.2568296670913695, 2.0257676243782043, 1.7628768682479858, 1.5549182415008544, 1.326156198978424, 1.1312287747859955, 0.9508975803852081, 0.8059580206871033, 0.6754327118396759, 0.5856014281511307, 0.501142218708992, 0.4140861004590988, 0.34807940721511843, 0.2915371641516685, 0.22155463546514512, 0.20919497162103654, 0.16431317031383513, 0.15635842606425285, 0.1409777171909809, 0.1340975474566221]","[2.13468345006307, 1.778514305750529, 1.5114469130833943, 1.285425106684367, 1.091891090075175, 0.9203981161117554, 0.8034377892812093, 0.6793580651283264, 0.6354733109474182, 0.5681788822015127, 0.5491049389044443, 0.5083655416965485, 0.4499507546424866, 0.4988623758157094, 0.47571054100990295, 0.4763376514116923, 0.4841419259707133, 0.4598683913548787, 0.4440985272328059, 0.4545172651608785]",79.0
exp4_1_dropout,4,83.75,"[2.2337987661361693, 1.9237852454185487, 1.5863080382347108, 1.3516815066337586, 1.1528988659381867, 0.9620404422283173, 0.8325953125953675, 0.7370304644107819, 0.5716491490602493, 0.5200298339128494, 0.38741244077682496, 0.3338440328836441, 0.31138207018375397, 0.2226576715707779, 0.1626966156065464, 0.1639546625316143, 0.14361022636294365, 0.16319968849420546, 0.09629197493195533, 0.12040174454450607, 0.08716376796364785, 0.07575337961316109, 0.08001595623791218, 0.07539868243038654, 0.057487182319164276, 0.05827432200312614]","[2.082142988840739, 1.7258387009302776, 1.4126028219858806, 1.2237194379170735, 1.113459547360738, 0.984891414642334, 0.9335426290829977, 0.8939334352811178, 0.7788574496905009, 0.801520566145579, 0.797913392384847, 0.8160734176635742, 0.7707246740659078, 0.7790018121401469, 0.8067813913027445, 0.8659761150677999, 0.8283092975616455, 0.8344601392745972, 0.9173182050387064, 0.8990969061851501, 0.9011151790618896, 0.8807722131411234, 0.961818257967631, 0.9931903084119161, 1.092505693435669, 1.0513005654017131]",81.0
exp4_1_dropout,5,82.38993710691824,"[2.224954032897949, 1.9219351768493653, 1.6539245128631592, 1.435200071334839, 1.293008804321289, 1.056136006116867, 0.9049792885780334, 0.7519622325897217, 0.6204952538013458, 0.5567075222730636, 0.4327176034450531, 0.3483369678258896, 0.2969593659043312, 0.25612829625606537, 0.19187334179878235, 0.1520735315978527, 0.11647553145885467, 0.1161514937877655, 0.08687238395214081, 0.08247044160962105, 0.07762190140783787, 0.06248144581913948, 0.07738505862653255, 0.06812495999038219, 0.06779654882848263]","[2.047459046045939, 1.7076000769933064, 1.4196008841196697, 1.2448537747065227, 1.0962597926457722, 0.9958709677060446, 0.8710858027140299, 0.7920990387598673, 0.7890005509058634, 0.7485721508661906, 0.769445558389028, 0.8108643293380737, 0.8231111566225687, 0.8235575755437216, 0.9156894485155741, 1.0033557812372844, 0.9856025179227194, 0.9366230567296346, 0.9448056817054749, 1.0092119971911113, 1.0043975313504536, 1.103887399037679, 1.098258952299754, 1.0469988783200581, 1.0755542318026226]",76.0
exp6_1_leakyrelu,1,79.375,"[2.1629693269729615, 1.7166897058486938, 1.4248072385787964, 1.10471453666687, 0.7905195713043213, 0.5364869683980942, 0.3386442482471466, 0.2153370350599289, 0.12099456191062927, 0.07795054577291012, 0.04340149108320475, 0.03657274954020977, 0.018623286578804254, 0.01611206862144172, 0.010859998408704996, 0.012823580065742135, 0.01027490058913827, 0.010061262780800462, 0.015571086364798249]","[1.9633831183115642, 1.7142806847890217, 1.4673786958058674, 1.1769633690516155, 0.994270900885264, 0.8721798459688822, 0.8431055347124735, 0.8163725932439169, 0.7742969195048014, 0.7908521691958109, 0.7744957407315572, 0.7661993503570557, 0.8124794761339823, 0.7917608022689819, 0.809235672156016, 0.8183434804280599, 0.8254681825637817, 0.8141357700030009, 0.8518437743186951]",76.5
exp6_1_leakyrelu,2,78.75,"[2.2010416269302366, 1.766556715965271, 1.3405664443969727, 0.9864870071411133, 0.6747290849685669, 0.4662171334028244, 0.30488608628511427, 0.19111332520842553, 0.1189731303602457, 0.07387064732611179, 0.04600918758660555, 0.027855908684432506, 0.01871842294931412, 0.012800055602565408, 0.009472169540822506, 0.0074147461913526055, 0.0059795705135911705, 0.0048815796850249175]","[1.9500244458516438, 1.5394068956375122, 1.242362419764201, 1.0317489306132, 0.9018280903498331, 0.8504740595817566, 0.8303319414456686, 0.7891508340835571, 0.7828930815060934, 0.8445374369621277, 0.8581861058870951, 0.8767252564430237, 0.9263148903846741, 0.9302332003911337, 0.9576317469278971, 0.987837553024292, 0.9926972190539042, 1.0053911209106445]",78.0
exp6_1_leakyrelu,3,88.125,"[2.1761647701263427, 1.8327656626701354, 1.5469188809394836, 1.2053760647773744, 0.8745997250080109, 0.64047472178936, 0.45032248497009275, 0.2947668269276619, 0.1887961894273758, 0.11932335868477821, 0.07173793017864227, 0.043927738443017006, 0.03376824669539928, 0.034218912059441206, 0.014420076925307512, 0.012623711908236145, 0.02048604367300868, 0.024108180589973927, 0.01380718220025301]","[1.9273504813512166, 1.6439547538757324, 1.354981780052185, 1.0684342583020527, 0.8332296212514242, 0.670824388662974, 0.5886901915073395, 0.475043257077535, 0.4924699068069458, 0.44253838062286377, 0.4379270573457082, 0.4015045960744222, 0.4226226508617401, 0.43158488472302753, 0.43912672996520996, 0.4223717351754506, 0.4358685215314229, 0.45192378759384155, 0.514174610376358]",72.0
exp6_1_leakyrelu,4,78.75,"[2.1834516882896424, 1.7236328125, 1.3314479112625122, 0.9565041899681092, 0.6691313147544861, 0.4618120908737183, 0.31254428029060366, 0.21487725973129274, 0.1316676028072834, 0.07894671112298965, 0.05124292150139809, 0.032061819825321435, 0.027640003617852925, 0.028295050002634527, 0.013135574851185083, 0.011911086086183787, 0.012511098571121693, 0.0106776540633291, 0.009358862531371415, 0.01186054372228682, 0.008540436765179038]","[1.9651660124460857, 1.615336020787557, 1.3253950277964275, 1.127343972524007, 1.0134850939114888, 0.9911789298057556, 0.8947351376215616, 0.9025670886039734, 0.9775924881299337, 1.0153443614641826, 0.949853797753652, 1.0126742919286091, 0.9975645144780477, 1.034122924009959, 1.0027842322985332, 1.0305561423301697, 1.0718042254447937, 1.0911977291107178, 1.0780892372131348, 1.0746072729428608, 1.100779930750529]",79.5
exp6_1_leakyrelu,5,84.27672955974843,"[2.17896089553833, 1.7338775157928468, 1.3116781830787658, 0.9522658050060272, 0.7078515946865082, 0.5214645773172378, 0.36977462470531464, 0.23838024586439133, 0.1446830488741398, 0.08999019116163254, 0.055745731480419634, 0.035563470982015136, 0.0250429037027061, 0.01693929135799408, 0.012709602899849414, 0.00923459124751389, 0.007256506057456136, 0.0058771243784576654, 0.0048810402164235715]","[1.9713595310846965, 1.5510882536570232, 1.2128483255704243, 1.0102494756380718, 0.9425586660703024, 0.8425398270289103, 0.8002550999323527, 0.7948260307312012, 0.7593067288398743, 0.7425734400749207, 0.7756024201711019, 0.7734835147857666, 0.785598615805308, 0.7997099359830221, 0.8078609307607015, 0.8313289682070414, 0.8517927328745524, 0.8610896666844686, 0.8741528391838074]",77.0
exp6_2_elu,1,81.875,"[1.916037631034851, 1.3564449191093444, 0.9710850834846496, 0.6609293729066849, 0.4366654992103577, 0.272961451113224, 0.16494038254022597, 0.09562529027462005, 0.0498691575601697, 0.032145490124821666, 0.025314669497311114, 0.011648779921233653, 0.012800776539370418, 0.01908212739508599, 0.01835058070719242, 0.0090875671710819, 0.006742993206717074, 0.006083940411917866, 0.005550492508336902, 0.01179633589927107, 0.007017524377442896, 0.007691039587371051, 0.005711361696012318, 0.005807181831914932, 0.004424977791495621, 0.005108814232517034, 0.004858762730145827]","[1.6748552719751995, 1.3073476155598958, 1.0547014872233074, 0.8911819458007812, 0.8181053400039673, 0.7583652933438619, 0.7508868177731832, 0.7663600643475851, 0.7636264363924662, 0.7277183334032694, 0.7561347683270773, 0.8068110744158427, 0.7832010189692179, 0.7664324243863424, 0.765154500802358, 0.7828055421511332, 0.7871672511100769, 0.806299090385437, 0.8093248009681702, 0.8101224104563395, 0.8119787176450094, 0.8108206391334534, 0.8172600865364075, 0.8268271485964457, 0.8268732825915018, 0.8327029943466187, 0.8388504584630331]",75.5
exp6_2_elu,2,80.625,"[1.9103792548179626, 1.3183497190475464, 0.9235559403896332, 0.6159798920154571, 0.40871434807777407, 0.25314100831747055, 0.15140398144721984, 0.0844322569668293, 0.0436548562720418, 0.024540510028600693, 0.015319690015166998, 0.010307471826672554, 0.007453569397330284, 0.005690743355080486, 0.004612465878017247, 0.0038239608285948632, 0.00326206733006984, 0.0028337821713648736, 0.0024707118049263955, 0.0021833880920894442, 0.0019579062471166255, 0.0017578042461536825, 0.0015940487151965498]","[1.5296300252278645, 1.1392099857330322, 0.8734191656112671, 0.7556343475977579, 0.7122843464215597, 0.6905418833096822, 0.6822496453921, 0.6872330705324808, 0.7032588919003805, 0.7366675138473511, 0.770110289255778, 0.794369121392568, 0.8115083773930868, 0.8258535464604696, 0.8410931626955668, 0.8529536724090576, 0.8634509444236755, 0.8752851088841757, 0.8848550319671631, 0.8939707080523173, 0.9026241699854533, 0.9112496376037598, 0.9179104566574097]",76.5
exp6_2_elu,3,86.875,"[1.908936083316803, 1.3396337389945985, 0.9828031420707702, 0.7063667118549347, 0.48172181844711304, 0.2955811396241188, 0.16440556794404984, 0.08012188374996185, 0.04290809128433466, 0.02360189575701952, 0.019148970022797585, 0.013668621890246868, 0.011473239818587899, 0.009894128050655126, 0.007493748026899993, 0.006323913554660976, 0.005461895256303251]","[1.4931203524271648, 1.1288418372472127, 0.881665050983429, 0.7387754718462626, 0.5971294343471527, 0.5286513765652975, 0.45424559712409973, 0.4581940770149231, 0.47735297679901123, 0.4913676877816518, 0.47112249334653217, 0.5017087260882059, 0.49679286281267804, 0.49318743745485943, 0.49287140369415283, 0.5023061533768972, 0.5049893458684286]",78.5
exp6_2_elu,4,85.625,"[1.873292374610901, 1.3185391187667848, 0.9959562480449676, 0.7152913570404053, 0.49027292132377626, 0.30879939496517184, 0.17356309667229652, 0.09127074182033539, 0.05435311496257782, 0.030764980427920818, 0.025606565177440643, 0.012681746995076537, 0.011088407458737492, 0.010450029536150396, 0.009443996776826679, 0.00778585160151124, 0.006895528407767415, 0.005517235375009477, 0.010675792663823814, 0.008696406823582947, 0.0058715578867122534, 0.005976348486728966, 0.008515686355531215]","[1.5495160818099976, 1.2363813320795696, 1.0379546682039897, 0.910243550936381, 0.806553860505422, 0.7772068579991659, 0.7869261701901754, 0.7275119026501974, 0.8255719542503357, 0.8485995531082153, 0.8220049540201823, 0.8797707160313925, 0.8491323987642924, 0.8517093658447266, 0.862675686677297, 0.8832504153251648, 0.8936548233032227, 0.8964409430821737, 0.9050040443738302, 0.9429226318995158, 0.9142433802286783, 0.9292561610539755, 0.9247124393781027]",77.5
exp6_2_elu,5,83.64779874213836,"[1.935688602924347, 1.3883600115776062, 0.989291536808014, 0.6896628201007843, 0.4429534196853638, 0.2756388783454895, 0.15340461432933808, 0.08251257911324501, 0.04132070895284414, 0.02030312968418002, 0.01325509287416935, 0.008613763470202684, 0.006479039695113898, 0.005032194196246564, 0.004150763992220164, 0.003520348621532321, 0.0030351347057148816]","[1.5971353848775227, 1.223756472269694, 0.958226223786672, 0.7996787230173746, 0.7402277787526449, 0.7435100674629211, 0.7542938391367594, 0.7830849786599478, 0.8285868565241495, 0.8694877028465271, 0.9087996085484823, 0.9465404550234476, 0.970927913983663, 0.9884631435076395, 1.0063953598340352, 1.0240237712860107, 1.0399979551633198]",78.0
exp6_3_swish,1,81.875,"[2.1794098615646362, 1.6366242051124573, 1.2213302254676819, 0.8370119810104371, 0.5700726211071014, 0.38576715290546415, 0.22156531661748885, 0.1351174872368574, 0.08179798759520054, 0.05058292243629694, 0.03677109554409981, 0.033061675960198045, 0.01797384088858962, 0.018445830745622515, 0.008364950446411968, 0.00949715618044138, 0.008844427415169775, 0.006440688483417034, 0.00783533116336912, 0.012094221077859402, 0.003914547711610794, 0.009794228035025299]","[1.884342630704244, 1.5199452638626099, 1.154549201329549, 0.9442281126976013, 0.9124114314715067, 0.7998548348744711, 0.7751874327659607, 0.7344115177790324, 0.7383159399032593, 0.7576273878415426, 0.7794134616851807, 0.7730872432390848, 0.7663028836250305, 0.7755724191665649, 0.7878708243370056, 0.8031961917877197, 0.8079260190327963, 0.8163984417915344, 0.8289634188016256, 0.8271357417106628, 0.853817860285441, 0.8380356828371683]",74.0
exp6_3_swish,2,76.875,"[2.1724385023117065, 1.6187791347503662, 1.228888201713562, 0.9238505721092224, 0.6690823554992675, 0.46415630280971526, 0.3013669952750206, 0.1766683652997017, 0.106176220998168, 0.06200328506529331, 0.03733121585100889, 0.02276149010285735, 0.014636003039777279, 0.010189064219594002, 0.007202929677441716, 0.005529074324294924, 0.00458898760844022, 0.003801833442412317, 0.003156244126148522, 0.0027227857848629356, 0.0023853173945099114, 0.0021034594625234603, 0.001889116456732154, 0.0017034406890161335, 0.001534857100341469, 0.001404007215751335, 0.001287646236596629, 0.0011902410362381489]","[1.832328240076701, 1.3901564280192058, 1.171339472134908, 0.9825789531071981, 0.8864673177401224, 0.8276487191518148, 0.8248731891314188, 0.8441584308942159, 0.9006693561871847, 0.9377641280492147, 0.9477985302607218, 1.017547070980072, 1.0274691184361775, 1.0494384566942851, 1.073806603749593, 1.097907543182373, 1.1027210553487141, 1.1292261679967244, 1.1322629849116008, 1.1424472332000732, 1.1581586201985676, 1.166239341100057, 1.1745838324228923, 1.1851246356964111, 1.1927841504414876, 1.2003467480341594, 1.2074343760808308, 1.2168538570404053]",77.5
exp6_3_swish,3,86.875,"[2.1797508597373962, 1.738117790222168, 1.3140881299972533, 0.9844133973121643, 0.6908903241157531, 0.46759111881256105, 0.3031418606638908, 0.18369486331939697, 0.1147067479789257, 0.07029223404824733, 0.05963052287697792, 0.046467278804630044, 0.03381690327078104, 0.022257670201361178, 0.01311548538506031, 0.014699277374893427, 0.008784588146954774, 0.008943794062361121, 0.007397053902968765]","[1.8833502928415935, 1.4820396502812703, 1.1689785718917847, 0.9596433838208517, 0.7070143520832062, 0.5756985942522684, 0.5464162429173788, 0.4723084072271983, 0.5056223273277283, 0.4822542468706767, 0.5102140506108602, 0.5151090224583944, 0.4750094413757324, 0.4932018220424652, 0.4904661973317464, 0.47805628180503845, 0.49309080839157104, 0.48722168803215027, 0.4988747239112854]",75.5
